title,section,image_url,article_url,content_time,author_name,description
Viceministro Mamani niega acusaciones de Evo Morales,País,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/19/jaime_mamani.jpg?itok=hvYPqab2,https://www.lostiempos.com/actualidad/pais/20240519/viceministro-mamani-niega-acusaciones-evo-morales,Publicado el 19/05/2024 a las 15h52,Unitel,"
Tras el señalamiento de Evo Morales al viceministro de Sustancias Controladas, Jaime Mamani, por supuestamente estar involucrado en narcotráfico y extorsión, la autoridad de Gobierno respondió a través de la cuenta de Unitel en Facebook.
“Las falsas acusaciones de Evo Morales, responderemos mañana y demostraremos con datos que Villa Tunari, por la permisividad de anteriores gobiernos, ha sido secuestrado por el narcotráfico”, respondió Mamani, en un comentario.
Morales, en su programa dominical, afirmó tener denuncias contra Mamani por extorsión y narcotráfico.
“¿Qué moral tiene para hablar? Sus mismos compañeros de Entre Ríos dicen cómo está implicado en narcotráfico. Sabe qué dicen nuestros compañeros de base ‘Este Jaime Mamani, qué estará haciendo cuando no sea viceministro, los narcos van a matarlo’. Por qué les digo, (le responden) ‘de unos saca plata y a otros persigue y ambos los va a saltar’”, indicó Morales.
“De unos que son compinches, saca plata. Ahora están aguantando, pero de acá a poco tiempo se van a vengar. De otros, está persiguiendo, y a otros no. Y tiene la moral de decir que Villa Tunari está secuestrada por narcotráfico”, afirmó también líder de las Seis Federaciones del Trópico."
Evo señala al viceministro Mamani por supuesto narcotráfico y extorsión; el diputado Mercado lo desafía a que denuncie,País,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/19/evo_morales.jpg?itok=njagUk2l,https://www.lostiempos.com/actualidad/pais/20240519/evo-senala-al-viceministro-mamani-supuesto-narcotrafico-extorsion-diputado,Publicado el 19/05/2024 a las 15h15,Unitel,"
El expresidente Evo Morales realizó una fuerte denuncia entorno al viceministro de Defensa Social y Sustancias Controladas, Jaime Mamani, durante su programa dominical de radio.
Morales, en medio de cuestionamiento hacia Mamani por sus palabras sobre el narcotráfico en el trópico de Cochabamba, aseguró que le llegaron denuncias desde Entre Ríos.
“¿Qué moral tiene para hablar? Sus mismos compañeros de Entre Ríos dicen cómo está implicado en narcotráfico. Sabe qué dicen nuestros compañeros de base ‘Este Jaime Mamani, qué estará haciendo cuando no sea viceministro, los narcos van a matarlo’. Por qué les digo, (le responden) ‘de unos saca plata y a otros persigue y ambos los va a saltar’”, indicó Morales la mañana de este domingo.
“De unos que son compinches, saca plata. Ahora están aguantando, pero de acá a poco tiempo se van a vengar. De otros, está persiguiendo, y a otros no. Y tiene la moral de decir que Villa Tunari está secuestrada por narcotráfico”, afirmó también líder de las Seis Federaciones del Trópico.
La acusación fue respondida este mismo domingo por Jerges Mercado, jefe de la bancada del MAS en Diputados, quien desafió a Morales a que presente la denuncia en las instancias correspondientes, de lo contrario se estaría convirtiendo en cómplice.
“Todo ciudadano que conozca de delito cometido tiene la obligación de presentar la denuncia caso contrario se convierte en cómplice y con más razón un compañero que ha sido presidente y vive y trabaja en el Chapare, que es la zona de mayor producción de coca para el narcotráfico”, señaló Mercado.
Unitel trató de comunicarse con el viceministro Mamani para conocer su posición ante la acusación de Morales."
Manchester City conquista su cuarta liga ingresa consecutiva,Fútbol Int.,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/19/city_campeon.jpg?itok=Q-svTTVH,https://www.lostiempos.com/deportes/futbol-int/20240519/manchester-city-conquista-su-cuarta-liga-ingresa-consecutiva,Publicado el 19/05/2024 a las 14h06,EFE,"
Un doblete del jugador del año en la Premier League, Phil Foden, y un nuevo tanto en los días importantes de Rodri, para la sentencia en el desenlace del pulso por el título con el Arsenal, convirtieron en eterno al Manchester City de Pep Guardiola, con su cuarta liga inglesa consecutiva, atropellando a un West Ham siempre superado.
La sexta Premier de Guardiola, la cuarta consecutiva. Una gesta hasta el momento inédita en la historia de la competición inglesa. De nuevo conquistada en la última jornada. Con menor sufrimiento y sin necesidad de recurrir a la épica. Encarrilada desde el primer suspiro con uno de esos goles 'made in Foden' para dejar de nuevo con la miel en los labios del Arsenal, que cumplió con dosis de un sufrimiento evitable ante el Everton para quedarse de nuevo en la orilla del éxito.
Sin necesidad de recurrir a la cara letal de Haaland. Con Rodri al mando de un nuevo monólogo futbolístico. La sociedad belga, De Bruyne-Doku, incansable generando fútbol ofensivo. Y Foden poniendo el broche a un curso inolvidable. En una recta final de liga impecable del City, sin acusar el varapalo anímico de caer de la Liga de Campeones de la forma más dolorosa, en la tanda de penaltis ante el Real Madrid.
Con seis triunfos consecutivos que dispararon al equipo de Guardiola hasta el título en medio de una fiesta en el Etihad. Desatada al minuto y 18 segundos. El tiempo que tardaba Foden en realizar un control orientado hacia su zurda de oro y soltar un latigazo a la escuadra para su colección de grandes goles en su temporada.
Hasta 19 tantos de Foden, pieza clave en la conquista de la Premier, autor del segundo gol a los 18 minutos que premiaba el dominio absoluto del City ante un West Ham sin respuestas ni capacidad para superar el centro del campo. Doku encarando y desbordando siempre. De Bruyne rompiendo líneas con facilidad. Areola no daba a basto ante las oleadas ofensivas de un equipo que salió a sentenciar por la vía rápida.
Mereció el gol Doku por perseverancia, por la izquierda y por la derecha, sin nadie que le pusiera freno. Y fue el belga el que atrajo rivales y sirvió el tanto a Foden para que definiese fácil de primeras para que el City se sintiese muy pronto campeón.
Tanto que levantó el pie del acelerador, alargó posesiones tras el 'bombardeo'. Un 84% de posesión, quince disparos y hasta diez paradas de Areola en una primera parte en la que sólo faltó el gol de Haaland. Y lo tuvo pero perdonó. A placer a los 23 minutos, de media tijera en boca de gol tras el servicio perfecto apareciendo por sorpresa en el segundo palo de Ruben Dias. Y en un mano a mano nada más superarse la media hora de partido en el que no supo superar al portero francés.
De la nada Kudus despertó al West Ham. Tardó 37 minutos en generar algo en campo rival. Se topó primero con la estirada de Stefan Ortega, al que superó con una chilena para enmarcar cinco minutos después. De un rechace tras un córner inventó una maravilla de golpeo con potencia para apretar el partido y dar un ligero toque de emoción.
No duró mucho porque el City no estaba por la labor. Regresó al modo apisonadora en el segundo acto y enterró cualquier leve esperanza del Arsenal. Y eso que Haaland siguió empeñado en fallar lo que no suele, con un testarazo tras pase, como no, de Doku nada más reanudarse el encuentro.
Y lo intentó Foden, para llevarse el balón con un triplete, pero fue de nuevo Rodri, el hombre de los goles importantes, el que dio la deseada primera Champions al City, el que en una jugada eterna en la que tocó y tocó hasta encontrar fisuras en el muro defensivo rival, la cerró con un pase a la red. De espaldas a puerta sirvió Bernardo Silva a la llegada del centrocampista español que ajustó su disparo para la sentencia.
Era el final de una Premier League repleta de emoción hasta la última jornada. Al West Ham que acaba el curso noveno y no se jugaba nada, no le dio para más que para defenderse de la goleada. Con un tanto anulado en la recta final de Souceck, que desviaba con el brazo a la red un remate de un compañero, mientras el Etihad era una fiesta celebrando un logro histórico."
El Ejército iraní afirma que ha localizado el helicóptero en el que viajaba Raisí,Mundo,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/19/ebrahim_raisi.jpg?itok=QWZX3Ggb,https://www.lostiempos.com/actualidad/mundo/20240519/ejercito-irani-afirma-que-ha-localizado-helicoptero-que-viajaba-raisi,Publicado el 19/05/2024 a las 13h59,EFE,"
El Ejército iraní afirmó este domingo que ha localizado la posición ""exacta"" del helicóptero en el que viajaba el presidente de Irán, Ebrahim Raisí, gracias a una señal del aparato y a otra del móvil de uno de los tripulantes.""Se identificó el lugar exacto del accidente del helicóptero"", indicó el comandante del ejército de Azerbaiyán Oriental, el general Asghar Abbasqolizadeh, según la agencia oficial IRNA.""Hace unos minutos se recibió una señal del helicóptero y del teléfono móvil de uno de los tripulantes en el lugar del accidente"", dijo la fuente.""Ahora nos vamos con todas las fuerzas militares a la zona y esperamos dar buenas noticias"", añadió Abbasqolizadeh.Antes, el vicepresidente de asuntos ejecutivos, Mohsen Mansouri, había afirmado que se había contactado en varias ocasiones con dos pasajeros del helicóptero en el que viajaba Raisí y que tuvo que realizar un aterrizaje forzoso en una zona montañosa de la provincia de Azerbaiyán Oriental.Mansouri indicó que tres helicópteros partieron de Tabriz, capital de la provincia de Azerbaiyán Oriental, a las 13:00 hora local (11.30 GMT) y unos 30 minutos después se perdió el contacto con el aparato en el que viajaban Raisí.Junto con el presidente viajaban el ministro de Exteriores, Hosein Amir Abdolahian, el gobernador de Azerbaiyán Oriental, Malik Rahmati, y el líder de los rezos del viernes de Tabriz, Mohammad Ali Ale-Hashem.Tras la pérdida del contacto se puso en marcha un amplio dispositivo que ya cuenta con al menos 65 equipos de rescate, pero las operaciones se han visto afectadas por el mal tiempo, la lluvia y la densa niebla en la montañosa zona donde se ha producido el incidente, cuando ya ha oscurecido en Irán, informó la Media Luna Roja.El líder supremo de Irán, Ali Jameneí, llamó ante el paradero desconocido de Raisí y aseguró que ""no habrá interrupciones en las funciones del país"".Mientras tanto cientos de personas se congregaron en las ciudades sagradas de Mashad y Qom para rezar por el bienestar del mandatario ultraconservador, según imágenes emitidas por la televisión estatal.Raisí había inaugurado este domingo una presa junto con su homólogo azerbaiyano, Ilham Alíev, en la frontera entre los dos países, un proyecto que los mandatarios calificaron como un paso adelante en las relaciones bilaterales.El mandatario ultraconservador llegó al poder en 2021, tras imponerse en las elecciones presidenciales con la participación más baja en la historia de la República Islámica.Durante su Gobierno se ha intensificado la represión contra activistas, mujeres y críticos con el régimen."
Activistas por el derecho del hombre exigen la eliminación de la Ley 348,País,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/19/esp_seg_1_rochaaaaaaa.jpg?itok=kQkhCL56,https://www.lostiempos.com/actualidad/pais/20240519/activistas-derecho-del-hombre-exigen-eliminacion-ley-348,Publicado el 19/05/2024 a las 13h40,Redacción Central,"
Uno de los activistas por los derechos de los hombres, Henry Montaño, anuncia marchas desde el lunes 20 de mayo para exigir que la Ley 348 sea eliminada debido a que los varones son víctimas de acusaciones falsas. “La ley es un instrumento para acabar con los hombres”, dijo.
“Nos hemos enfocado en movilizaciones en las calles y pedir la eliminación de esta ley. Tenemos un equipo jurídico que brinda un patrocinio a las víctimas”, dijo.
Señaló que esta ley causa la desintegración de las familias, además de ser utilizada como herramienta de extorsión para llegar a una conciliación. “En el grupo, sólo en Cochabamba, somos 400 personas, de las cuales el 90 por ciento somos víctimas”, indicó.
“No hay negociación. Sí o sí queremos que se abrogue esta Ley 348. Somos un grupo a nivel nacional. Este lunes tenemos una movilización en el Juzgado y pedimos a todos que se puedan unir a nuestra causa”, mencionó."
Tres alternativas a la Ley 348 inician el debate mientras la violencia sigue,País,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/19/19-5-2024-miriam-ley-348_mesa-de-trabajo-1.jpg?itok=EIbbP_y4,https://www.lostiempos.com/actualidad/pais/20240519/tres-alternativas-ley-348-inician-debate-mientras-violencia-sigue,Publicado el 19/05/2024 a las 13h33,Redacción Central,"
Tres proyectos fueron presentados a la Asamblea Legislativa Plurinacional (ALP) con el objetivo de modificar la ley contra la violencia a la mujer  348 mientras algunas organizaciones de género piden endurecer las sanciones contra feminicidas y agresores. El Ministerio de Justicia continúa buscando consensos. Del otro lado, pasa el tiempo y se incrementan los casos de mujeres golpeadas y asesinadas.
Sólo en Cochabamba, en lo que va del año, seis mujeres fueron asesinadas en manos de sus exparejas y conyugues.
Ante este tiempo prolongado para reformular la ley, organizaciones, fundaciones, redes y colectivos defensores de los derechos de las mujeres muestran su preocupación debido a la saña que existe al momento de acabar con la vida de una mujer.
Las propuestas pertenecen al colectivo Mujeres Creando, a la senadora Patricia Arce y al Gobierno. De éstas, la más criticada fue de la legisladora, que plantea que toda víctima debe ser puesta ante una cámara Gesell, con peritos, para verificar la veracidad de la denuncia.
La fundación de Voces Libres hizo un pronunciamiento sobre esta propuesta, a la que calificó como retroceso a la lucha para acabar la violencia hacia las mujeres.
“Manifestamos nuestro enfático rechazo al proyecto de Ley 143-2023-2024 presentado por la senadora Patricia Arce el pasado miércoles 17 de abril de la presente gestión. Esta iniciativa representa un atentado y retroceso para el derecho de las víctimas de violencia al acceso a la justicia protegido por la Constitución Política del Estado y los diferentes instrumentos internacionales de Derechos Humanos ratificados por Bolivia”, dijo Mercedes Cortés, representante de Voces Libres de Bolivia.
Cortés indica que, a raíz de dicha propuesta normativa, surgieron los ataques a la Ley 348 por parte del presidente del Senado, Andrónico Rodríguez, con argumentos descontextualizados, generalizaciones y sin evidencia, responsabilizando a la norma de “abuso de la ley”. Sin embargo, hay coincidencia en que hay una mala aplicación e interpretación de algunos operadores de justicia.
Para Tatiana Herrera, especialista en tratar con víctimas de violencia, la Ley 348 no sólo defiende a las mujeres, sino también a los varones.
“En ninguna parte de la ley se exenta la posibilidad de atención a los varones. Efectivamente las razones por la cual esta ley nace y se profundiza dentro del plano judicial punitivo tiene que ver con una demanda más alta por parte de mujeres, pero la ley no está exenta de la atención a varones, por lo cual es adaptativa a la posibilidad de esta atención legal, social y psicológica en género masculino”, explica.
En tanto, el colectivo Mujeres Creando sostiene que la 348 excluye del acceso a la justicia a las mujeres más pobres y a trabajadoras que no cuentan con el tiempo para sostener un proceso penal, es decir al 80 por ciento de las mujeres. Además, está el sabotaje del investigador policial, del forense y así sucesivamente.
“Por esta razón nosotras pedimos que cada mujer pueda elegir entre un proceso penal y un proceso civil abreviado que le dé la solución en una sola audiencia sobre tenencia de sus hijos, separación de bienes y alejamiento del violento”, explica la líder del colectivo, María Galindo.
Según la representante de la Oficina Jurídica de Apoyo Integral a la Familia, Andrea García, en la actual 348 existe la posibilidad de evitar las etapas procesales para ir directamente a un juicio en cualquier caso de violencia, sobre todo si hay agravante, pero los operadores de justicia no saben manejarlo.
“En audiencia se puede solicitar al juez de violencia la tenencia de los hijos, asignación de asistencia familia, pero los jueces derivan el caso al juzgado de familia, teniendo toda la facultad de poner una solución en una sola audiencia. Es un problema de sistema.”, lamenta.
Para García, eliminar las etapas procesales sería mal visto, debido a que se estaría vulnerando el derecho a la defensa. “La persona acusada no tendrían la posibilidad de defenderse”, indica."
Cinco factores bajan la producción de chicha y otras bebidas la suplen,Cochabamba,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/19/14a.jpg?itok=tctX_pHp,https://www.lostiempos.com/actualidad/cochabamba/20240519/cinco-factores-bajan-produccion-chicha-otras-bebidas-suplen,Publicado el 19/05/2024 a las 13h19,Redacción Central,"
La chicha, la icónica bebida qhochala elaborada a partir de maíz, ha sido durante mucho tiempo un pilar en la cultura cochabambina; sin embargo, en los últimos años, su presencia en la mesa y en las festividades de Cochabamba ha ido disminuyendo gradualmente, dejando a muchos preocupados por el futuro de esta tradición arraigada en la región.
Muchos “chicheros” dejaron de producir este brebaje debido a la falta de maíz, la introducción de bebidas de contrabando, la sequía y la migración, entre otros motivos, y trasladaron su rubro a otras bebidas como la cerveza y el guarapo.
Tradición
El proceso de elaboración de la chicha es todo un ritual. Comienza con la fermentación del maíz, luego hay que molerlo para obtener una especie de harina que se mezcla con agua hervida y chancaca. Este proceso meticuloso ha sido transmitido de generación en generación.
Sin embargo, los tiempos están cambiando, y la tradición de consumirla ya no es tan frecuente como lo fue en el pasado.
Doña Eva, un tradicional establecimiento de chicha en Tiquipaya que ha producido y vendido la bebida durante más de tres décadas, es un ejemplo vivo de este cambio. En su apogeo, solían producir hasta mil litros de chicha por semana; sin embargo, hoy en día, luchan por vender incluso 50 litros a la semana, según explicaron sus dueños.
La bebida llega a fermentarse de forma rápida y no es posible guardarla, por lo que no queda más alternativa que desechar lo sobrante, relató Eva, que tiene más de 80 años.
La disminución en la demanda ha llevado a la difícil decisión de detener la producción de esta emblemática bebida en el local. Ahora el local vende guarapo de uva, manzana, maracuyá y frutilla, además de platos a elección.
Calidad y costo
Dennis Salazar, de la productora de chicha Museo de Tarata, explicó que al menos cinco factores afectan la producción de la chicha.
“Los factores son el cambio de bebidas: la gente toma más cerveza y otras; la (cerveza) argentina llegó barata y afectó las costumbres locales. También la migración afectó mucho: llega gente de La Paz y se va la gente de aquí, entonces las costumbres se dispersan”, dijo aLos Tiempos.
Otro factor de la baja del consumo es que la chicha “no es vista con buenos ojos” porque la calidad ha bajado debido a que los costos de producción han subido mucho, y la gente no quiere pagar ese precio por un buen producto. “Algunos productores se ven obligados a disminuir la calidad y la gente entonces cree que todas las chichas son malas y dejan de consumir”, aseveró.
Esta empresa tarateña hoy por hoy sólo produce chicha para ocasiones especiales porque producir seguido no es rentable.
“Nosotros ofrecemos chicha de alta calidad. Cuesta un poco más, entonces no podemos competir con los que venden más barato”, dijo.
La empresa produce alrededor de ocho turriles y cada balde se vende a 30 bolivianos, pero en otras chicherías se vende a 20.
Otro factor que afecta, en este caso, la distribución de la chicha, es el costo del maíz, que cada año sube y que también es afectado por la sequía.
Ferias
A pesar del panorama, aún hay escenarios donde se consume esta bebida, sobre todo en ferias provinciales. En Tiquipaya, el primer domingo del mes de mayo se realiza la “Feria de la chicha y el lapping”, que en esta gestión contó con más de 30 expositores, según la Alcaldía.
Resalta la innovación de la producción de chicha mezclando diferentes granos y sabores con maíz, como la chicha de quinua y de maní, que son de gran preferencia de los consumidores. También sobresalen la chicha k’ulli (roja) y la chicha de durazno.
"
"Se permiten edificios de hasta 32 pisos en la ciudad, según el sitio y aeropuerto",Cochabamba,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/19/1_me_1_lopezzzzzzzzzz.jpg?itok=ecCeFCal,https://www.lostiempos.com/actualidad/cochabamba/20240519/se-permiten-edificios-32-pisos-ciudad-sitio-aeropuerto,Publicado el 19/05/2024 a las 13h04,Ulises Cabrera,"
La ciudad de Cochabamba experimenta un crecimiento vertical. Pero ¿cuántos pisos se pueden construir? De acuerdo con la última Ley 1184, de 2022, se puede hacer edificios de hasta 32 pisos. Sin embargo, lo habitual es hacerlos de 10 a 15 pisos.
Las grandes edificaciones están permitidas en vías y ejes de crecimiento vertical, como las avenidas Juan de la Rosa, América, Melchor Pérez, Beijing y otras. Sin embargo, se deben cumplir varios requisitos, además de las regulaciones de la Dirección Nacional de Aeronáutica Civil (DGAC), en lo que corresponde al aeropuerto y el cono de seguridad.
La normativa aeronáutica, la Ley 2902, fija como altura máxima 10 pisos.
La normativa municipal exige a las edificaciones de 32 pisos que tengan terrazas arborizadas, integración a un tejido urbano moderno y ecológico, diseños innovadores considerando las cuatro fachadas, entre otros aspectos.
Con la ley, la Alcaldía de Cochabamba busca la integración entre lo moderno y lo ecológico.
Para el concejal Walter Flores, aún hay desconocimiento de la normativa por parte de los constructoras y arquitectos, es por esta razón que invitó a recabar información o la misma ley. También se la puede descargar en la web, en la Gaceta Municipal.
Construcciones y crisis
El arquitecto urbanista Javier Molina cuestionó que la normativa sea arbitraria y que beneficie sobre todo a los constructores. “La altura de un edificio debe ser calculada en base al crecimiento poblacional. No estamos creciendo tanto en población, pero sí en construcción. También se está perdiendo el derecho al acceso al sol”, remarcó.
En la última década, las construcciones de edificios en el municipio crecieron. Incrementaron las ofertas de departamentos con letreros , en redes sociales, en volantes y otros medios.
Molina dijo que existe una “crisis inmobiliaria”. Existen arquitectos e inversores que no logran vender por la excesiva cantidad de ofertas.
Observaciones
El municipio necesita áreas homogéneas, donde se clasifiquen las edificaciones y se permita cierta altura, recomendó el responsable de la Dirección Estratégica de Proyectos Urbano Territoriales de la Universaidad Mayor de San Simón (UMSS) Fabián Farfán.
“La normativa actual está en función de las avenidas y estas vías atraviesan diferentes zonas, por lo que se debería definir qué zonas pueden tener alturas”, resaltó.
Farfán aseguró que es necesario densificar las ciudades, pero por zonas homogéneas, de acuerdo a la calidad del suelo, infraestructura y los servicios básicos.
Alcantarillado
La excesiva cantidad de edificios puede generar un colapso del sistema de alcantarillado. Sin embargo, el Decreto Municipal 1047 establece que el dueño de una edificación mayor a cuatro pisos debe hacerse cargo de la ampliación o el mantenimiento de la red de alcantarillado.
El gerente del Servicio Municipal de Agua Potable y Alcantarillado (Semapa), Luis Prudencio, aclaró que la ampliación debe ser hasta llegar a la cámara que pueda aguantar la descarga de varios departamentos. Dijo que la normativa ya se aplicó con una edificación de la avenida Melchor Urquidi y también en la Simón López, donde se amplió alrededor de un kilómetro."
Plantean arancel cero y rebaja tributaria para frenar un incremento de los pasajes,País,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/19/esp_eco_windsor_1_rochaaaa.jpg?itok=B7M4Wdms,https://www.lostiempos.com/actualidad/pais/20240519/plantean-arancel-cero-rebaja-tributaria-frenar-incremento-pasajes,Publicado el 19/05/2024 a las 12h51,Redacción Central,
Cusicanqui: Bolivia mejora su capacidad de endeudamiento y veto a créditos en el Legislativo responde a fines políticos,Economía,https://www.lostiempos.com/sites/default/files/styles/noticia_detalle/public/media_imagen/2024/5/19/010e731a-591a-4419-aa49-639231371d10.jpg?itok=CzC3Phy-,https://www.lostiempos.com/actualidad/economia/20240519/cusicanqui-bolivia-mejora-su-capacidad-endeudamiento-veto-creditos,Publicado el 19/05/2024 a las 12h48,Redacción Central,"
Bolivia mejoró su capacidad de endeudamiento externo con indicadores positivos en la economía, por lo que el bloqueo en el Legislativo a la aprobación de más de $us 600 millones de crédito solo obedece a intereses políticos y personales, aseguró el ministro de Planificación, Sergio Cusicanqui.Datos oficiales dan cuenta que la deuda externa boliviana está en 26,9% respecto al Producto Interno Bruto (PIB), porcentaje inferior a la del 2019, cuando llegó a 27,4%, y mucho menor a la de 2020, cuando se reportó una subida a 33%. De todas maneras, organismos internacionales fijan topes de hasta un 50%.""El país está muy por debajo de ese umbral (del 40% o 50%) con el 26,9% de relación de deuda externa con el Producto Interno Bruto, y con una buena capacidad de endeudamiento en caso de ser necesario. Como hemos ido viendo, hemos ido administrando de manera responsable el endeudamiento externo"", afirmó en Bolivia Tv.En las cámaras de Diputados y Senadores se encuentran estancados en su tratamiento créditos por más de $us 633 millones, que no están siendo inyectados en la economía. Uno de ellos se remonta a febrero de 2023.Cusicanqui aseguró que Bolivia está en condiciones de endeudarse, pero intereses políticos y personales en el Legislativo impiden viabilizar los recursos destinados a proyectos de desarrollo económico y social.""Son decisiones políticas que llevan a postergar el tratamiento y la aprobación de estos proyectos de ley vinculados a financiamientos externos, y están poniendo en riesgo los intereses comunes y colectivos de la población boliviana"", explicó.De hecho, legisladores afines a Evo Morales reafirmaron el sábado bloquear la aprobación de créditos.Legisladores que responden al expresidente Morales y a las opositoras Creemos y Comunidad Ciudadana (CC) bloquean la aprobación de créditos y de otras leyes presentadas por el Gobierno. Condicionan su apoyo a la aprobación de leyes en contra de la prórroga de las máximas autoridades judiciales ante la falta de elección de sus sucesores.Según el Banco Central de Bolivia (BCB), el crecimiento económico de 3,1% de 2023 y la expansión del Producto Interno Bruto (PIB) nominal a $us 45.460 millones mejoraron la capacidad de endeudamiento.Bolivia también cumple con el pago de la deuda externa. En los primeros cuatro meses realizó el desembolso de $us 580 millones, que representa el 40% de lo que el país debe pagar en este año.Respecto a los acreedores, la deuda pública externa al 31 marzo de 2024 refleja una participación del 86,2% de los préstamos multilaterales, bilaterales y privados, como el Banco Interamericano de Desarrollo (BID) con el 32,1%; Banco de Desarrollo de América Latina - CAF con 20,7%; el Banco Mundial con el 11,6% y la República Popular de China con el 9,8%; además de un 13,8% correspondiente a títulos de deuda, a través de la emisión de bonos soberanos."
